chromosome	source	feature	start	end	score	strand	frame	gene_id	 transcript_id 	 exon_number 	 gene_name 	 gene_biotype 	 transcript_name 	 protein_id 
18	nonsense_mediated_decay	exon	38128404	38128449	.	-	.	ENSMUSG00000038524	ENSMUST00000164222	3	Fchsd1	protein_coding	Fchsd1-003	
18	nonsense_mediated_decay	CDS	38128404	38128449	.	-	1	ENSMUSG00000038524	ENSMUST00000164222	3	Fchsd1	protein_coding	Fchsd1-003	ENSMUSP00000128481
18	nonsense_mediated_decay	exon	38127868	38127987	.	-	.	ENSMUSG00000038524	ENSMUST00000164222	4	Fchsd1	protein_coding	Fchsd1-003	
18	nonsense_mediated_decay	CDS	38127982	38127987	.	-	0	ENSMUSG00000038524	ENSMUST00000164222	4	Fchsd1	protein_coding	Fchsd1-003	ENSMUSP00000128481
18	nonsense_mediated_decay	stop_codon	38127979	38127981	.	-	0	ENSMUSG00000038524	ENSMUST00000164222	4	Fchsd1	protein_coding	Fchsd1-003	
18	nonsense_mediated_decay	exon	38127459	38127549	.	-	.	ENSMUSG00000038524	ENSMUST00000164222	5	Fchsd1	protein_coding	Fchsd1-003	
18	retained_intron	exon	38129009	38129182	.	-	.	ENSMUSG00000038524	ENSMUST00000171253	1	Fchsd1	protein_coding	Fchsd1-004	
18	retained_intron	exon	38128404	38128449	.	-	.	ENSMUSG00000038524	ENSMUST00000171253	2	Fchsd1	protein_coding	Fchsd1-004	
18	retained_intron	exon	38127868	38127935	.	-	.	ENSMUSG00000038524	ENSMUST00000171253	3	Fchsd1	protein_coding	Fchsd1-004	
18	retained_intron	exon	38127487	38127555	.	-	.	ENSMUSG00000038524	ENSMUST00000171253	4	Fchsd1	protein_coding	Fchsd1-004	
18	protein_coding	exon	38157187	38157228	.	-	.	ENSMUSG00000024451	ENSMUST00000042944	1	Arap3	protein_coding	Arap3-201	
18	protein_coding	exon	38156240	38156777	.	-	.	ENSMUSG00000024451	ENSMUST00000042944	2	Arap3	protein_coding	Arap3-201	
18	protein_coding	CDS	38156240	38156760	.	-	0	ENSMUSG00000024451	ENSMUST00000042944	2	Arap3	protein_coding	Arap3-201	ENSMUSP00000035662
18	protein_coding	start_codon	38156758	38156760	.	-	0	ENSMUSG00000024451	ENSMUST00000042944	2	Arap3	protein_coding	Arap3-201	
18	protein_coding	exon	38156073	38156134	.	-	.	ENSMUSG00000024451	ENSMUST00000042944	3	Arap3	protein_coding	Arap3-201	
18	protein_coding	CDS	38156073	38156134	.	-	1	ENSMUSG00000024451	ENSMUST00000042944	3	Arap3	protein_coding	Arap3-201	ENSMUSP00000035662
18	protein_coding	exon	38155863	38155974	.	-	.	ENSMUSG00000024451	ENSMUST00000042944	4	Arap3	protein_coding	Arap3-201	
18	protein_coding	CDS	38155863	38155974	.	-	2	ENSMUSG00000024451	ENSMUST00000042944	4	Arap3	protein_coding	Arap3-201	ENSMUSP00000035662
18	protein_coding	exon	38151193	38151384	.	-	.	ENSMUSG00000024451	ENSMUST00000042944	5	Arap3	protein_coding	Arap3-201	
18	protein_coding	CDS	38151193	38151384	.	-	1	ENSMUSG00000024451	ENSMUST00000042944	5	Arap3	protein_coding	Arap3-201	ENSMUSP00000035662
18	protein_coding	exon	38150982	38151051	.	-	.	ENSMUSG00000024451	ENSMUST00000042944	6	Arap3	protein_coding	Arap3-201	
18	protein_coding	CDS	38150982	38151051	.	-	1	ENSMUSG00000024451	ENSMUST00000042944	6	Arap3	protein_coding	Arap3-201	ENSMUSP00000035662
18	protein_coding	exon	38150622	38150742	.	-	.	ENSMUSG00000024451	ENSMUST00000042944	7	Arap3	protein_coding	Arap3-201	
18	protein_coding	CDS	38150622	38150742	.	-	0	ENSMUSG00000024451	ENSMUST00000042944	7	Arap3	protein_coding	Arap3-201	ENSMUSP00000035662
18	protein_coding	exon	38150356	38150540	.	-	.	ENSMUSG00000024451	ENSMUST00000042944	8	Arap3	protein_coding	Arap3-201	
18	protein_coding	CDS	38150356	38150540	.	-	2	ENSMUSG00000024451	ENSMUST00000042944	8	Arap3	protein_coding	Arap3-201	ENSMUSP00000035662
18	protein_coding	exon	38150166	38150272	.	-	.	ENSMUSG00000024451	ENSMUST00000042944	9	Arap3	protein_coding	Arap3-201	
18	protein_coding	CDS	38150166	38150272	.	-	0	ENSMUSG00000024451	ENSMUST00000042944	9	Arap3	protein_coding	Arap3-201	ENSMUSP00000035662
18	protein_coding	exon	38149530	38149729	.	-	.	ENSMUSG00000024451	ENSMUST00000042944	10	Arap3	protein_coding	Arap3-201	
18	protein_coding	CDS	38149530	38149729	.	-	1	ENSMUSG00000024451	ENSMUST00000042944	10	Arap3	protein_coding	Arap3-201	ENSMUSP00000035662
18	protein_coding	exon	38149340	38149425	.	-	.	ENSMUSG00000024451	ENSMUST00000042944	11	Arap3	protein_coding	Arap3-201	
18	protein_coding	CDS	38149340	38149425	.	-	2	ENSMUSG00000024451	ENSMUST00000042944	11	Arap3	protein_coding	Arap3-201	ENSMUSP00000035662
18	protein_coding	exon	38149017	38149199	.	-	.	ENSMUSG00000024451	ENSMUST00000042944	12	Arap3	protein_coding	Arap3-201	
18	protein_coding	CDS	38149017	38149199	.	-	0	ENSMUSG00000024451	ENSMUST00000042944	12	Arap3	protein_coding	Arap3-201	ENSMUSP00000035662
18	protein_coding	exon	38148713	38148848	.	-	.	ENSMUSG00000024451	ENSMUST00000042944	13	Arap3	protein_coding	Arap3-201	
18	protein_coding	CDS	38148713	38148848	.	-	0	ENSMUSG00000024451	ENSMUST00000042944	13	Arap3	protein_coding	Arap3-201	ENSMUSP00000035662
18	protein_coding	exon	38147969	38148082	.	-	.	ENSMUSG00000024451	ENSMUST00000042944	14	Arap3	protein_coding	Arap3-201	
18	protein_coding	CDS	38147969	38148082	.	-	2	ENSMUSG00000024451	ENSMUST00000042944	14	Arap3	protein_coding	Arap3-201	ENSMUSP00000035662
18	protein_coding	exon	38147408	38147555	.	-	.	ENSMUSG00000024451	ENSMUST00000042944	15	Arap3	protein_coding	Arap3-201	
18	protein_coding	CDS	38147408	38147555	.	-	2	ENSMUSG00000024451	ENSMUST00000042944	15	Arap3	protein_coding	Arap3-201	ENSMUSP00000035662
18	protein_coding	exon	38147209	38147311	.	-	.	ENSMUSG00000024451	ENSMUST00000042944	16	Arap3	protein_coding	Arap3-201	
18	protein_coding	CDS	38147209	38147311	.	-	1	ENSMUSG00000024451	ENSMUST00000042944	16	Arap3	protein_coding	Arap3-201	ENSMUSP00000035662
18	protein_coding	exon	38144967	38145186	.	-	.	ENSMUSG00000024451	ENSMUST00000042944	17	Arap3	protein_coding	Arap3-201	
18	protein_coding	CDS	38144967	38145186	.	-	0	ENSMUSG00000024451	ENSMUST00000042944	17	Arap3	protein_coding	Arap3-201	ENSMUSP00000035662
18	protein_coding	exon	38144243	38144306	.	-	.	ENSMUSG00000024451	ENSMUST00000042944	18	Arap3	protein_coding	Arap3-201	
18	protein_coding	CDS	38144243	38144306	.	-	2	ENSMUSG00000024451	ENSMUST00000042944	18	Arap3	protein_coding	Arap3-201	ENSMUSP00000035662
18	protein_coding	exon	38143888	38144051	.	-	.	ENSMUSG00000024451	ENSMUST00000042944	19	Arap3	protein_coding	Arap3-201	
18	protein_coding	CDS	38143888	38144051	.	-	1	ENSMUSG00000024451	ENSMUST00000042944	19	Arap3	protein_coding	Arap3-201	ENSMUSP00000035662
18	protein_coding	exon	38141615	38141827	.	-	.	ENSMUSG00000024451	ENSMUST00000042944	20	Arap3	protein_coding	Arap3-201	
18	protein_coding	CDS	38141615	38141827	.	-	2	ENSMUSG00000024451	ENSMUST00000042944	20	Arap3	protein_coding	Arap3-201	ENSMUSP00000035662
18	protein_coding	exon	38140963	38141068	.	-	.	ENSMUSG00000024451	ENSMUST00000042944	21	Arap3	protein_coding	Arap3-201	
18	protein_coding	CDS	38140963	38141068	.	-	2	ENSMUSG00000024451	ENSMUST00000042944	21	Arap3	protein_coding	Arap3-201	ENSMUSP00000035662
18	protein_coding	exon	38139836	38139983	.	-	.	ENSMUSG00000024451	ENSMUST00000042944	22	Arap3	protein_coding	Arap3-201	
18	protein_coding	CDS	38139836	38139983	.	-	1	ENSMUSG00000024451	ENSMUST00000042944	22	Arap3	protein_coding	Arap3-201	ENSMUSP00000035662
18	protein_coding	exon	38139486	38139554	.	-	.	ENSMUSG00000024451	ENSMUST00000042944	23	Arap3	protein_coding	Arap3-201	
18	protein_coding	CDS	38139486	38139554	.	-	0	ENSMUSG00000024451	ENSMUST00000042944	23	Arap3	protein_coding	Arap3-201	ENSMUSP00000035662
18	protein_coding	exon	38138199	38138273	.	-	.	ENSMUSG00000024451	ENSMUST00000042944	24	Arap3	protein_coding	Arap3-201	
18	protein_coding	CDS	38138199	38138273	.	-	0	ENSMUSG00000024451	ENSMUST00000042944	24	Arap3	protein_coding	Arap3-201	ENSMUSP00000035662
18	protein_coding	exon	38138002	38138116	.	-	.	ENSMUSG00000024451	ENSMUST00000042944	25	Arap3	protein_coding	Arap3-201	
18	protein_coding	CDS	38138002	38138116	.	-	0	ENSMUSG00000024451	ENSMUST00000042944	25	Arap3	protein_coding	Arap3-201	ENSMUSP00000035662
18	protein_coding	exon	38135694	38135822	.	-	.	ENSMUSG00000024451	ENSMUST00000042944	26	Arap3	protein_coding	Arap3-201	
18	protein_coding	CDS	38135694	38135822	.	-	2	ENSMUSG00000024451	ENSMUST00000042944	26	Arap3	protein_coding	Arap3-201	ENSMUSP00000035662
18	protein_coding	exon	38135477	38135610	.	-	.	ENSMUSG00000024451	ENSMUST00000042944	27	Arap3	protein_coding	Arap3-201	
18	protein_coding	CDS	38135477	38135610	.	-	2	ENSMUSG00000024451	ENSMUST00000042944	27	Arap3	protein_coding	Arap3-201	ENSMUSP00000035662
18	protein_coding	exon	38135170	38135252	.	-	.	ENSMUSG00000024451	ENSMUST00000042944	28	Arap3	protein_coding	Arap3-201	
18	protein_coding	CDS	38135170	38135252	.	-	0	ENSMUSG00000024451	ENSMUST00000042944	28	Arap3	protein_coding	Arap3-201	ENSMUSP00000035662
18	protein_coding	exon	38135041	38135076	.	-	.	ENSMUSG00000024451	ENSMUST00000042944	29	Arap3	protein_coding	Arap3-201	
18	protein_coding	CDS	38135041	38135076	.	-	1	ENSMUSG00000024451	ENSMUST00000042944	29	Arap3	protein_coding	Arap3-201	ENSMUSP00000035662
18	protein_coding	exon	38134272	38134335	.	-	.	ENSMUSG00000024451	ENSMUST00000042944	30	Arap3	protein_coding	Arap3-201	
18	protein_coding	CDS	38134272	38134335	.	-	1	ENSMUSG00000024451	ENSMUST00000042944	30	Arap3	protein_coding	Arap3-201	ENSMUSP00000035662
18	protein_coding	exon	38134019	38134156	.	-	.	ENSMUSG00000024451	ENSMUST00000042944	31	Arap3	protein_coding	Arap3-201	
18	protein_coding	CDS	38134019	38134156	.	-	0	ENSMUSG00000024451	ENSMUST00000042944	31	Arap3	protein_coding	Arap3-201	ENSMUSP00000035662
18	protein_coding	exon	38133756	38133794	.	-	.	ENSMUSG00000024451	ENSMUST00000042944	32	Arap3	protein_coding	Arap3-201	
18	protein_coding	CDS	38133756	38133794	.	-	0	ENSMUSG00000024451	ENSMUST00000042944	32	Arap3	protein_coding	Arap3-201	ENSMUSP00000035662
18	protein_coding	exon	38132278	38133305	.	-	.	ENSMUSG00000024451	ENSMUST00000042944	33	Arap3	protein_coding	Arap3-201	
18	protein_coding	CDS	38132829	38133305	.	-	0	ENSMUSG00000024451	ENSMUST00000042944	33	Arap3	protein_coding	Arap3-201	ENSMUSP00000035662
18	protein_coding	stop_codon	38132826	38132828	.	-	0	ENSMUSG00000024451	ENSMUST00000042944	33	Arap3	protein_coding	Arap3-201	
18	protein_coding	exon	38157187	38157228	.	-	.	ENSMUSG00000024451	ENSMUST00000115603	1	Arap3	protein_coding	Arap3-202	
18	protein_coding	exon	38156240	38156777	.	-	.	ENSMUSG00000024451	ENSMUST00000115603	2	Arap3	protein_coding	Arap3-202	
18	protein_coding	exon	38156073	38156134	.	-	.	ENSMUSG00000024451	ENSMUST00000115603	3	Arap3	protein_coding	Arap3-202	
18	protein_coding	exon	38155863	38155974	.	-	.	ENSMUSG00000024451	ENSMUST00000115603	4	Arap3	protein_coding	Arap3-202	
18	protein_coding	exon	38151193	38151384	.	-	.	ENSMUSG00000024451	ENSMUST00000115603	5	Arap3	protein_coding	Arap3-202	
18	protein_coding	exon	38150982	38151051	.	-	.	ENSMUSG00000024451	ENSMUST00000115603	6	Arap3	protein_coding	Arap3-202	
18	protein_coding	exon	38150622	38150742	.	-	.	ENSMUSG00000024451	ENSMUST00000115603	7	Arap3	protein_coding	Arap3-202	
18	protein_coding	exon	38150356	38150540	.	-	.	ENSMUSG00000024451	ENSMUST00000115603	8	Arap3	protein_coding	Arap3-202	
18	protein_coding	exon	38150166	38150272	.	-	.	ENSMUSG00000024451	ENSMUST00000115603	9	Arap3	protein_coding	Arap3-202	
18	protein_coding	exon	38149530	38149729	.	-	.	ENSMUSG00000024451	ENSMUST00000115603	10	Arap3	protein_coding	Arap3-202	
18	protein_coding	exon	38149340	38149425	.	-	.	ENSMUSG00000024451	ENSMUST00000115603	11	Arap3	protein_coding	Arap3-202	
18	protein_coding	exon	38149017	38149199	.	-	.	ENSMUSG00000024451	ENSMUST00000115603	12	Arap3	protein_coding	Arap3-202	
18	protein_coding	exon	38148713	38148848	.	-	.	ENSMUSG00000024451	ENSMUST00000115603	13	Arap3	protein_coding	Arap3-202	
18	protein_coding	CDS	38148713	38148833	.	-	0	ENSMUSG00000024451	ENSMUST00000115603	13	Arap3	protein_coding	Arap3-202	ENSMUSP00000111266
18	protein_coding	start_codon	38148831	38148833	.	-	0	ENSMUSG00000024451	ENSMUST00000115603	13	Arap3	protein_coding	Arap3-202	
18	protein_coding	exon	38147969	38148082	.	-	.	ENSMUSG00000024451	ENSMUST00000115603	14	Arap3	protein_coding	Arap3-202	
18	protein_coding	CDS	38147969	38148082	.	-	2	ENSMUSG00000024451	ENSMUST00000115603	14	Arap3	protein_coding	Arap3-202	ENSMUSP00000111266
18	protein_coding	exon	38147408	38147555	.	-	.	ENSMUSG00000024451	ENSMUST00000115603	15	Arap3	protein_coding	Arap3-202	
18	protein_coding	CDS	38147408	38147555	.	-	2	ENSMUSG00000024451	ENSMUST00000115603	15	Arap3	protein_coding	Arap3-202	ENSMUSP00000111266
18	protein_coding	exon	38147209	38147311	.	-	.	ENSMUSG00000024451	ENSMUST00000115603	16	Arap3	protein_coding	Arap3-202	
18	protein_coding	CDS	38147209	38147311	.	-	1	ENSMUSG00000024451	ENSMUST00000115603	16	Arap3	protein_coding	Arap3-202	ENSMUSP00000111266
18	protein_coding	exon	38144967	38145186	.	-	.	ENSMUSG00000024451	ENSMUST00000115603	17	Arap3	protein_coding	Arap3-202	
18	protein_coding	CDS	38144967	38145186	.	-	0	ENSMUSG00000024451	ENSMUST00000115603	17	Arap3	protein_coding	Arap3-202	ENSMUSP00000111266
18	protein_coding	exon	38144243	38144306	.	-	.	ENSMUSG00000024451	ENSMUST00000115603	18	Arap3	protein_coding	Arap3-202	
18	protein_coding	CDS	38144243	38144306	.	-	2	ENSMUSG00000024451	ENSMUST00000115603	18	Arap3	protein_coding	Arap3-202	ENSMUSP00000111266
18	protein_coding	exon	38143888	38144051	.	-	.	ENSMUSG00000024451	ENSMUST00000115603	19	Arap3	protein_coding	Arap3-202	
18	protein_coding	CDS	38143888	38144051	.	-	1	ENSMUSG00000024451	ENSMUST00000115603	19	Arap3	protein_coding	Arap3-202	ENSMUSP00000111266
18	protein_coding	exon	38141615	38141827	.	-	.	ENSMUSG00000024451	ENSMUST00000115603	20	Arap3	protein_coding	Arap3-202	
18	protein_coding	CDS	38141615	38141827	.	-	2	ENSMUSG00000024451	ENSMUST00000115603	20	Arap3	protein_coding	Arap3-202	ENSMUSP00000111266
18	protein_coding	exon	38140963	38141068	.	-	.	ENSMUSG00000024451	ENSMUST00000115603	21	Arap3	protein_coding	Arap3-202	
18	protein_coding	CDS	38140963	38141068	.	-	2	ENSMUSG00000024451	ENSMUST00000115603	21	Arap3	protein_coding	Arap3-202	ENSMUSP00000111266
18	protein_coding	exon	38139836	38139983	.	-	.	ENSMUSG00000024451	ENSMUST00000115603	22	Arap3	protein_coding	Arap3-202	
18	protein_coding	CDS	38139836	38139983	.	-	1	ENSMUSG00000024451	ENSMUST00000115603	22	Arap3	protein_coding	Arap3-202	ENSMUSP00000111266
18	protein_coding	exon	38139486	38139554	.	-	.	ENSMUSG00000024451	ENSMUST00000115603	23	Arap3	protein_coding	Arap3-202	
18	protein_coding	CDS	38139486	38139554	.	-	0	ENSMUSG00000024451	ENSMUST00000115603	23	Arap3	protein_coding	Arap3-202	ENSMUSP00000111266
18	protein_coding	exon	38138199	38138273	.	-	.	ENSMUSG00000024451	ENSMUST00000115603	24	Arap3	protein_coding	Arap3-202	
18	protein_coding	CDS	38138199	38138273	.	-	0	ENSMUSG00000024451	ENSMUST00000115603	24	Arap3	protein_coding	Arap3-202	ENSMUSP00000111266
18	protein_coding	exon	38138002	38138116	.	-	.	ENSMUSG00000024451	ENSMUST00000115603	25	Arap3	protein_coding	Arap3-202	
18	protein_coding	CDS	38138002	38138116	.	-	0	ENSMUSG00000024451	ENSMUST00000115603	25	Arap3	protein_coding	Arap3-202	ENSMUSP00000111266
18	protein_coding	exon	38135694	38135822	.	-	.	ENSMUSG00000024451	ENSMUST00000115603	26	Arap3	protein_coding	Arap3-202	
18	protein_coding	CDS	38135694	38135822	.	-	2	ENSMUSG00000024451	ENSMUST00000115603	26	Arap3	protein_coding	Arap3-202	ENSMUSP00000111266
18	protein_coding	exon	38135477	38135610	.	-	.	ENSMUSG00000024451	ENSMUST00000115603	27	Arap3	protein_coding	Arap3-202	
18	protein_coding	CDS	38135477	38135610	.	-	2	ENSMUSG00000024451	ENSMUST00000115603	27	Arap3	protein_coding	Arap3-202	ENSMUSP00000111266
18	protein_coding	exon	38135170	38135252	.	-	.	ENSMUSG00000024451	ENSMUST00000115603	28	Arap3	protein_coding	Arap3-202	
18	protein_coding	CDS	38135170	38135252	.	-	0	ENSMUSG00000024451	ENSMUST00000115603	28	Arap3	protein_coding	Arap3-202	ENSMUSP00000111266
18	protein_coding	exon	38135041	38135076	.	-	.	ENSMUSG00000024451	ENSMUST00000115603	29	Arap3	protein_coding	Arap3-202	
18	protein_coding	CDS	38135041	38135076	.	-	1	ENSMUSG00000024451	ENSMUST00000115603	29	Arap3	protein_coding	Arap3-202	ENSMUSP00000111266
18	protein_coding	exon	38134272	38134335	.	-	.	ENSMUSG00000024451	ENSMUST00000115603	30	Arap3	protein_coding	Arap3-202	
18	protein_coding	CDS	38134272	38134335	.	-	1	ENSMUSG00000024451	ENSMUST00000115603	30	Arap3	protein_coding	Arap3-202	ENSMUSP00000111266
18	protein_coding	exon	38134019	38134156	.	-	.	ENSMUSG00000024451	ENSMUST00000115603	31	Arap3	protein_coding	Arap3-202	
18	protein_coding	CDS	38134019	38134156	.	-	0	ENSMUSG00000024451	ENSMUST00000115603	31	Arap3	protein_coding	Arap3-202	ENSMUSP00000111266
18	protein_coding	exon	38133756	38133794	.	-	.	ENSMUSG00000024451	ENSMUST00000115603	32	Arap3	protein_coding	Arap3-202	
18	protein_coding	CDS	38133756	38133794	.	-	0	ENSMUSG00000024451	ENSMUST00000115603	32	Arap3	protein_coding	Arap3-202	ENSMUSP00000111266
18	protein_coding	exon	38133105	38133305	.	-	.	ENSMUSG00000024451	ENSMUST00000115603	33	Arap3	protein_coding	Arap3-202	
18	protein_coding	CDS	38133105	38133305	.	-	0	ENSMUSG00000024451	ENSMUST00000115603	33	Arap3	protein_coding	Arap3-202	ENSMUSP00000111266
18	protein_coding	exon	38132583	38132633	.	-	.	ENSMUSG00000024451	ENSMUST00000115603	34	Arap3	protein_coding	Arap3-202	
18	protein_coding	CDS	38132586	38132633	.	-	0	ENSMUSG00000024451	ENSMUST00000115603	34	Arap3	protein_coding	Arap3-202	ENSMUSP00000111266
18	protein_coding	stop_codon	38132583	38132585	.	-	0	ENSMUSG00000024451	ENSMUST00000115603	34	Arap3	protein_coding	Arap3-202	
18	protein_coding	exon	38156240	38157209	.	-	.	ENSMUSG00000024451	ENSMUST00000164724	1	Arap3	protein_coding	Arap3-203	
18	protein_coding	CDS	38156240	38156760	.	-	0	ENSMUSG00000024451	ENSMUST00000164724	1	Arap3	protein_coding	Arap3-203	ENSMUSP00000129085
18	protein_coding	start_codon	38156758	38156760	.	-	0	ENSMUSG00000024451	ENSMUST00000164724	1	Arap3	protein_coding	Arap3-203	
18	protein_coding	exon	38156073	38156134	.	-	.	ENSMUSG00000024451	ENSMUST00000164724	2	Arap3	protein_coding	Arap3-203	
18	protein_coding	CDS	38156073	38156134	.	-	1	ENSMUSG00000024451	ENSMUST00000164724	2	Arap3	protein_coding	Arap3-203	ENSMUSP00000129085
18	protein_coding	exon	38155863	38155974	.	-	.	ENSMUSG00000024451	ENSMUST00000164724	3	Arap3	protein_coding	Arap3-203	
18	protein_coding	CDS	38155863	38155974	.	-	2	ENSMUSG00000024451	ENSMUST00000164724	3	Arap3	protein_coding	Arap3-203	ENSMUSP00000129085
18	protein_coding	exon	38151193	38151384	.	-	.	ENSMUSG00000024451	ENSMUST00000164724	4	Arap3	protein_coding	Arap3-203	
18	protein_coding	CDS	38151193	38151384	.	-	1	ENSMUSG00000024451	ENSMUST00000164724	4	Arap3	protein_coding	Arap3-203	ENSMUSP00000129085
18	protein_coding	exon	38150982	38151051	.	-	.	ENSMUSG00000024451	ENSMUST00000164724	5	Arap3	protein_coding	Arap3-203	
18	protein_coding	CDS	38150982	38151051	.	-	1	ENSMUSG00000024451	ENSMUST00000164724	5	Arap3	protein_coding	Arap3-203	ENSMUSP00000129085
18	protein_coding	exon	38150622	38150742	.	-	.	ENSMUSG00000024451	ENSMUST00000164724	6	Arap3	protein_coding	Arap3-203	
18	protein_coding	CDS	38150622	38150742	.	-	0	ENSMUSG00000024451	ENSMUST00000164724	6	Arap3	protein_coding	Arap3-203	ENSMUSP00000129085
18	protein_coding	exon	38150356	38150540	.	-	.	ENSMUSG00000024451	ENSMUST00000164724	7	Arap3	protein_coding	Arap3-203	
18	protein_coding	CDS	38150356	38150540	.	-	2	ENSMUSG00000024451	ENSMUST00000164724	7	Arap3	protein_coding	Arap3-203	ENSMUSP00000129085
18	protein_coding	exon	38150166	38150272	.	-	.	ENSMUSG00000024451	ENSMUST00000164724	8	Arap3	protein_coding	Arap3-203	
18	protein_coding	CDS	38150166	38150272	.	-	0	ENSMUSG00000024451	ENSMUST00000164724	8	Arap3	protein_coding	Arap3-203	ENSMUSP00000129085
18	protein_coding	exon	38149530	38149729	.	-	.	ENSMUSG00000024451	ENSMUST00000164724	9	Arap3	protein_coding	Arap3-203	
18	protein_coding	CDS	38149530	38149729	.	-	1	ENSMUSG00000024451	ENSMUST00000164724	9	Arap3	protein_coding	Arap3-203	ENSMUSP00000129085
18	protein_coding	exon	38149340	38149425	.	-	.	ENSMUSG00000024451	ENSMUST00000164724	10	Arap3	protein_coding	Arap3-203	
18	protein_coding	CDS	38149340	38149425	.	-	2	ENSMUSG00000024451	ENSMUST00000164724	10	Arap3	protein_coding	Arap3-203	ENSMUSP00000129085
18	protein_coding	exon	38149017	38149199	.	-	.	ENSMUSG00000024451	ENSMUST00000164724	11	Arap3	protein_coding	Arap3-203	
18	protein_coding	CDS	38149017	38149199	.	-	0	ENSMUSG00000024451	ENSMUST00000164724	11	Arap3	protein_coding	Arap3-203	ENSMUSP00000129085
18	protein_coding	exon	38148713	38148848	.	-	.	ENSMUSG00000024451	ENSMUST00000164724	12	Arap3	protein_coding	Arap3-203	
18	protein_coding	CDS	38148713	38148848	.	-	0	ENSMUSG00000024451	ENSMUST00000164724	12	Arap3	protein_coding	Arap3-203	ENSMUSP00000129085
18	protein_coding	exon	38147969	38148082	.	-	.	ENSMUSG00000024451	ENSMUST00000164724	13	Arap3	protein_coding	Arap3-203	
18	protein_coding	CDS	38147969	38148082	.	-	2	ENSMUSG00000024451	ENSMUST00000164724	13	Arap3	protein_coding	Arap3-203	ENSMUSP00000129085
18	protein_coding	exon	38147408	38147555	.	-	.	ENSMUSG00000024451	ENSMUST00000164724	14	Arap3	protein_coding	Arap3-203	
18	protein_coding	CDS	38147408	38147555	.	-	2	ENSMUSG00000024451	ENSMUST00000164724	14	Arap3	protein_coding	Arap3-203	ENSMUSP00000129085
18	protein_coding	exon	38147209	38147311	.	-	.	ENSMUSG00000024451	ENSMUST00000164724	15	Arap3	protein_coding	Arap3-203	
18	protein_coding	CDS	38147209	38147311	.	-	1	ENSMUSG00000024451	ENSMUST00000164724	15	Arap3	protein_coding	Arap3-203	ENSMUSP00000129085
18	protein_coding	exon	38144967	38145186	.	-	.	ENSMUSG00000024451	ENSMUST00000164724	16	Arap3	protein_coding	Arap3-203	
18	protein_coding	CDS	38144967	38145186	.	-	0	ENSMUSG00000024451	ENSMUST00000164724	16	Arap3	protein_coding	Arap3-203	ENSMUSP00000129085
18	protein_coding	exon	38144243	38144306	.	-	.	ENSMUSG00000024451	ENSMUST00000164724	17	Arap3	protein_coding	Arap3-203	
18	protein_coding	CDS	38144243	38144306	.	-	2	ENSMUSG00000024451	ENSMUST00000164724	17	Arap3	protein_coding	Arap3-203	ENSMUSP00000129085
